company,barName,REF,reviewDate,cocoaPercent,companyLocation,rating,beanType,broadBeanOrigin,SouthAmericaCo,SouthAmericaBeans
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",24,2006,0.6,U.S.A.,3,NA,HAWAII,NO,NO
Orquidea,Peru,859,2012,0.65,PERU,3,NA,PERU,YES,YES
Orquidea,Peru,859,2012,0.72,PERU,3,NA,PERU,YES,YES
Pacari,"Sierra Nevada, Tutu Iku",1848,2016,0.7,ECUADOR,4,NA,COLOMBIA,YES,YES
Pacari,Garaua,1415,2014,0.7,ECUADOR,3.25,NA,ECUADOR,YES,YES
Pacari,Cumbia,1415,2014,0.7,ECUADOR,3.5,NA,ECUADOR,YES,YES
Pacari,Montubia,1415,2014,0.7,ECUADOR,3.75,NA,ECUADOR,YES,YES
Pacari,Tangara,1415,2014,0.7,ECUADOR,4,NA,ECUADOR,YES,YES
Pacari,"Ecuador, raw",817,2012,0.85,ECUADOR,2.75,NA,ECUADOR,YES,YES
Pacari,Piura,863,2012,0.7,ECUADOR,4,NA,PERU,YES,YES
Pacari,Nube- prototype,721,2011,0.7,ECUADOR,3.5,NA,ECUADOR,YES,YES
Pacari,Esmeraldas,224,2008,0.6,ECUADOR,2.5,Forastero (Arriba),ECUADOR,YES,YES
Pacari,Manabi,224,2008,0.65,ECUADOR,2.75,Forastero (Arriba),ECUADOR,YES,YES
Pacari,Los Rios,224,2008,0.72,ECUADOR,3,Forastero (Arriba),ECUADOR,YES,YES
Pacari,Raw,266,2008,1,ECUADOR,2,Forastero (Arriba),ECUADOR,YES,YES
Pacari,Raw,266,2008,0.7,ECUADOR,3.5,Forastero (Arriba),ECUADOR,YES,YES
Palette de Bine,Lachua,1720,2016,0.7,CANADA,2.75,NA,GUATEMALA,NO,NO
Palette de Bine,Maya Mtn,1720,2016,0.72,CANADA,3,Trinitario,BELIZE,NO,NO
Palette de Bine,"Silvestre, La Paz, Beni",1570,2015,0.7,CANADA,3.25,NA,BOLIVIA,NO,YES
Palette de Bine,"San Juan Estate, Gran Couva",1570,2015,0.7,CANADA,3.25,Trinitario,TRINIDAD,NO,NO
Palette de Bine,Kokoa Kamili,1574,2015,0.72,CANADA,3.5,NA,TANZANIA,NO,NO
Palette de Bine,Lam Dong,1574,2015,0.72,CANADA,3.75,Trinitario,VIETNAM,NO,NO
Palette de Bine,"Alto Beni, Palos Blancos",1239,2014,0.72,CANADA,2.75,NA,BOLIVIA,NO,YES
Palette de Bine,Sambirano,1239,2014,0.78,CANADA,3.75,Trinitario,MADAGASCAR,NO,NO
Palette de Bine,"Camino Verde P., Balao, Guayas",1303,2014,0.75,CANADA,2.75,NA,ECUADOR,NO,YES
Palette de Bine,Duo- Gran Couva & Camino Verde,1399,2014,0.75,CANADA,3.5,Blend,"TRINIDAD, ECUADOR",NO,NO
Palette de Bine,Gran Couva,1399,2014,0.7,CANADA,3.75,Trinitario,TRINIDAD,NO,NO
Pangea,Matasawalevu,1860,2016,0.76,SPAIN,3,NA,FIJI,NO,NO
Park 75,South America,1363,2014,0.65,U.S.A.,3.5,NA,SOUTH AMERICA,NO,NO
Parliament,Kilombero Valley,1856,2016,0.7,U.S.A.,3.25,NA,TANZANIA,NO,NO
Parliament,"Lachua, Q'egchi families",1542,2015,0.7,U.S.A.,3.5,NA,GUATEMALA,NO,NO
Parliament,Alto Beni,1251,2014,0.7,U.S.A.,3,NA,BOLIVIA,NO,YES
Parliament,Oko Caribe,1255,2014,0.7,U.S.A.,3.5,NA,DOMINICAN REPUBLIC,NO,NO
Pascha,Peru,1137,2013,0.55,PERU,2.5,NA,PERU,YES,YES
Pascha,Peru,1137,2013,0.7,PERU,2.75,NA,PERU,YES,YES
Patric,Signature Blend,636,2011,0.7,U.S.A.,3.75,Blend, ,NO,NO
Patric,Madagascar,331,2009,0.75,U.S.A.,4,Trinitario,MADAGASCAR,NO,NO
Patric,Madagascar,439,2009,0.67,U.S.A.,3.5,Trinitario,MADAGASCAR,NO,NO
Patric,"Rio Caribe, Paria Penninsula",439,2009,0.7,U.S.A.,3.5,Trinitario,VENEZUELA,NO,YES
Patric,Madagascar,196,2007,0.7,U.S.A.,4,Trinitario,MADAGASCAR,NO,NO
Patric,"Piura, Choc. Garage Exclusive",1034,2013,0.67,U.S.A.,4,NA,PERU,NO,YES
Paul Young,"Madagascar, w/ shell",1271,2014,0.73,U.K.,2.25,Trinitario,MADAGASCAR,NO,NO
Paul Young,"Madagascar, w/ shell",1271,2014,0.64,U.K.,2.75,Trinitario,MADAGASCAR,NO,NO
Peppalo,Dominican Republic,1454,2015,0.82,U.S.A.,3,NA,DOMINICAN REPUBLIC,NO,NO
Pierre Marcolini,"Haut Penja, w/ nibs",1658,2015,0.7,BELGIUM,3.25,Forastero,CAMEROON,NO,NO
Pierre Marcolini,Chuao,478,2010,0.75,BELGIUM,3,Criollo,VENEZUELA,NO,YES
Pierre Marcolini,Trinite,478,2010,0.75,BELGIUM,3.25,Trinitario,TRINIDAD,NO,NO
Pierre Marcolini,"Baracoa, Cuba",516,2010,0.78,BELGIUM,3.75,"Criollo, Forastero",CUBA,NO,NO
Pierre Marcolini,"Peru, Las Pampas P.",531,2010,0.85,BELGIUM,3,Criollo,PERU,NO,YES
Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414,2009,0.72,BELGIUM,3,Forastero,BRAZIL,NO,YES
Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445,2009,0.72,BELGIUM,3,Criollo,MEXICO,NO,NO
Pierre Marcolini,Cabosse,111,2007,0.7,BELGIUM,4,Blend,"VENEZUELA, JAVA",NO,NO
Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129,2007,0.72,BELGIUM,3.75,Forastero (Nacional),ECUADOR,NO,YES
Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141,2007,0.72,BELGIUM,4,Trinitario,MADAGASCAR,NO,NO
Pierre Marcolini,Fleur de Cacao,166,2007,0.85,BELGIUM,3.5,Blend,VENEZUELA/ GHANA,NO,NO
Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81,2006,0.72,BELGIUM,4,Criollo,MEXICO,NO,NO
Pierre Marcolini,"Kendem Lembu, Java",93,2006,0.72,BELGIUM,3,Criollo,INDONESIA,NO,NO
Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",93,2006,0.72,BELGIUM,4,Criollo,VENEZUELA,NO,YES
Pinellas,Wampusirpi Region,1772,2016,0.8,U.S.A.,2.5,NA,HONDURAS,NO,NO
Pitch Dark,Tenor,1506,2015,0.62,U.S.A.,2.5,NA,NICARAGUA,NO,NO
Pitch Dark,Johe,1506,2015,0.8,U.S.A.,2.75,NA,NICARAGUA,NO,NO
Pitch Dark,Chuno,1510,2015,0.8,U.S.A.,2.75,"Criollo, Trinitario",NICARAGUA,NO,NO
Pitch Dark,Nicalizo,1510,2015,0.8,U.S.A.,2.75,Trinitario,NICARAGUA,NO,NO
Pitch Dark,Rugoso,1510,2015,0.8,U.S.A.,3.25,NA,NICARAGUA,NO,NO
Pitch Dark,Akesson Estate,1311,2014,0.73,U.S.A.,3.25,Trinitario,MADAGASCAR,NO,NO
Pitch Dark,Namau Village,1315,2014,0.73,U.S.A.,2.5,Trinitario,FIJI,NO,NO
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,0.73,U.S.A.,3.25,NA,ECUADOR,NO,YES
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,0.73,U.S.A.,3.5,NA,ECUADOR,NO,YES
Pomm (aka Dead Dog),"La Red, 2011",829,2012,0.76,U.S.A.,2.5,NA,DOMINICAN REPUBLIC,NO,NO
Pomm (aka Dead Dog),Peru,829,2012,0.82,U.S.A.,2.75,Criollo,PERU,NO,YES
Potomac,"Oko Caribe, Duarte Province, 2016 H.",1820,2016,0.7,U.S.A.,3.75,NA,DOMINCAN REPUBLIC,NO,NO
Potomac,"Cuyagua, 2013",1387,2014,0.7,U.S.A.,3.75,NA,VENEZUELA,NO,YES
Potomac,Upala w/ nibs,647,2011,0.7,U.S.A.,3.5,Matina,COSTA RICA,NO,NO
Potomac,"Upala, Batch 18",654,2011,0.7,U.S.A.,3,Matina,COSTA RICA,NO,NO
Potomac,"San Martin, Amazonian Highlands",789,2011,0.7,U.S.A.,2.75,NA,PERU,NO,YES
Potomac,Bahia,789,2011,0.7,U.S.A.,3.5,NA,BRAZIL,NO,YES
Potomac,"Upala, Batch 12",607,2010,0.82,U.S.A.,3.75,Matina,COSTA RICA,NO,NO
Pralus,Peru,1446,2015,0.75,FRANCE,3.25,NA,PERU,NO,YES
Pralus,"Porcelana, S. of Lake Maracaibo",717,2011,0.75,FRANCE,3.25,Criollo (Porcelana),VENEZUELA,NO,YES
Pralus,Chuao,486,2010,0.75,FRANCE,3.5,Trinitario,VENEZUELA,NO,YES
Pralus,Cuyagua,451,2009,0.75,FRANCE,2,NA,VENEZUELA,NO,YES
Pralus,Papouasie,199,2008,0.75,FRANCE,3,Trinitario,PAPUA NEW GUINEA,NO,NO
Pralus,"Sambirano Valley, Le 100%",202,2008,1,FRANCE,3,Criollo,MADAGASCAR,NO,NO
Pralus,Dominican Republic-Organic,280,2008,0.75,FRANCE,2,NA,DOMINICAN REPUBLIC,NO,NO
Pralus,"Monte Alegre, Diego Badero",280,2008,0.75,FRANCE,3.5,NA,BRAZIL,NO,YES
Pralus,Claudio Corallo w/ nibs,162,2007,0.75,FRANCE,4,Forastero,SAO TOME,NO,NO
Pralus,"Monte Alegre (Itacare), Brazil",105,2006,0.75,FRANCE,3,Forastero,BRAZIL,NO,YES
Pralus,Tanzania,105,2006,0.75,FRANCE,3.5,Criollo,TANZANIA,NO,NO
Pralus,Sao Tome & Principe,5,2006,0.75,FRANCE,3.5,Forastero,SAO TOME & PRINCIPE,NO,NO
Pralus,Trinidad,5,2006,0.75,FRANCE,3.5,Trinitario,TRINIDAD,NO,NO
Pralus,"Madagascar, Nosy Be Isle.",5,2006,0.75,FRANCE,3.75,Criollo,MADAGASCAR,NO,NO
Pralus,"Java, Indonesie",32,2006,0.75,FRANCE,3.5,Criollo,INDONESIA,NO,NO
Pralus,"Barlovento, Venezuela",32,2006,0.75,FRANCE,3.5,Trinitario,VENEZUELA,NO,YES
Pralus,Jamaique,32,2006,0.75,FRANCE,4,Trinitario,JAMAICA,NO,NO
Pralus,Equateur,40,2006,0.75,FRANCE,3,Trinitario,ECUADOR,NO,YES
Pralus,Vanuatu,40,2006,0.75,FRANCE,3,Trinitario,VANUATU,NO,NO
Pralus,Ghana,40,2006,0.75,FRANCE,3.25,Forastero,GHANA,NO,NO
Pralus,Colombie,40,2006,0.75,FRANCE,3.5,Trinitario,COLOMBIA,NO,YES
Pralus,Fortissima,93,2006,0.8,FRANCE,4,"Criollo, Trinitario",ECUADOR,NO,YES
Pralus,Cuba,99,2006,0.75,FRANCE,3,Trinitario,CUBA,NO,NO
Pralus,"Caracas, Venezuela and Ghana",99,2006,0.75,FRANCE,3,"Trinitario, Forastero","VENEZUELA, GHANA",NO,NO
Pralus,"Djakarta, Java and Ghana",99,2006,0.75,FRANCE,3.5,"Criollo, Forastero","INDONESIA, GHANA",NO,NO
Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,0.77,U.K.,3.5,NA,ECUADOR,NO,YES
Pump Street Bakery,"Crayfish Bay Estate, 2014",1502,2015,0.7,U.K.,3.5,Trinitario,GRENADA,NO,NO
Pump Street Bakery,"Akesson's, batch 4411",1530,2015,0.74,U.K.,3.5,Criollo,MADAGASCAR,NO,NO
Pump Street Bakery,Honduras,1688,2015,0.8,U.K.,2.75,NA,HONDURAS,NO,NO
Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",1223,2014,0.75,U.K.,2.75,Trinitario,VENEZUELA,NO,YES
Pump Street Bakery,Guantupi River,1223,2014,0.75,U.K.,3,Forastero (Nacional),ECUADOR,NO,YES
Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",1223,2014,0.72,U.K.,3.25,Trinitario,MADAGASCAR,NO,NO
Pump Street Bakery,Guantupi River,1227,2014,0.85,U.K.,2.75,Forastero (Nacional),ECUADOR,NO,YES
Pura Delizia,Venezuela,931,2012,0.73,ITALY,2.75,NA,VENEZUELA,NO,YES
Q Chocolate,Brazil,1057,2013,0.75,BRAZIL,3.25,NA,BRAZIL,YES,YES
Q Chocolate,Brazil,1057,2013,0.85,BRAZIL,3.5,NA,BRAZIL,YES,YES
Q Chocolate,Brazil,1069,2013,0.55,BRAZIL,2.75,NA,BRAZIL,YES,YES
Q Chocolate,Brazil,1069,2013,0.8,BRAZIL,3.25,NA,BRAZIL,YES,YES
Q Chocolate,Brazil,935,2012,0.6,BRAZIL,3,NA,BRAZIL,YES,YES
Q Chocolate,Brazil,935,2012,0.65,BRAZIL,3.25,NA,BRAZIL,YES,YES
Quetzalli (Wolter),"Mexico, Lot 28022016",1796,2016,0.7,MEXICO,2.75,Criollo,MEXICO,NO,NO
Quetzalli (Wolter),"Uranga, Lot 22032016",1800,2016,0.74,MEXICO,3,Trinitario,MEXICO,NO,NO
Raaka,Amazon Basin Blend,1788,2016,0.7,U.S.A.,3,NA,"PERU(SMARTIN,PANGOA,NACIONAL)",NO,NO
Raaka,Virunga,1708,2015,0.75,U.S.A.,2.75,Forastero,CONGO,NO,NO
Raaka,Madagascar,959,2012,0.75,U.S.A.,3.25,Trinitario,MADAGASCAR,NO,NO
Raaka,La Red,785,2011,0.85,U.S.A.,3.5,NA,DOMINICAN REPUBLIC,NO,NO
Rain Republic,Suchitepequez E.,470,2010,0.7,GUATEMALA,2.75,NA,GUATEMALA,NO,NO
Rancho San Jacinto,Ecuador,565,2010,0.75,EUCADOR,3,"Forastero(Arriba, CCN)",ECUADOR,NO,YES
Ranger,"San Martin, Batch 2",1558,2015,0.7,U.S.A.,2.5,NA,PERU,NO,YES
Ranger,"Chulucanas, Batch 1",1562,2015,0.8,U.S.A.,3.25,NA,PERU,NO,YES
Ranger,"Tumbes, Batch 2",1562,2015,0.73,U.S.A.,3.5,Criollo,PERU,NO,YES
Raoul Boulanger,Piura,1872,2016,0.75,FRANCE,3.25,Criollo,PERU,NO,YES
Raw Cocoa,Raw,867,2012,0.7,POLAND,2.5,Criollo, ,NO,NO
Republica del Cacao (aka Confecta),Esmeraldas,494,2010,0.75,ECUADOR,3.25,NA,ECUADOR,YES,YES
Republica del Cacao (aka Confecta),"Los Rios, Vinces",439,2009,0.75,ECUADOR,2.5,Forastero (Arriba),ECUADOR,YES,YES
Republica del Cacao (aka Confecta),Manabi,147,2007,0.75,ECUADOR,3,Forastero (Arriba),ECUADOR,YES,YES
Republica del Cacao (aka Confecta),El Oro,147,2007,0.67,ECUADOR,3.5,Forastero (Arriba),ECUADOR,YES,YES
Republica del Cacao (aka Confecta),Los Rios,170,2007,0.75,ECUADOR,3.75,Forastero (Arriba),ECUADOR,YES,YES
Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,0.75,U.S.A.,3.75,NA,ECUADOR,NO,YES
Ritual,"Camino Verde P., Balao, Guayas, 2014",1466,2015,0.85,U.S.A.,3.5,NA,ECUADOR,NO,YES
Ritual,"Mid Mountain, 2014",1466,2015,0.7,U.S.A.,3.5,Blend, ,NO,NO
Ritual,"Toledo District, Maya",1089,2013,0.75,U.S.A.,3.75,Trinitario,BELIZE,NO,NO
Ritual,"Maranon, Cajamarca",1181,2013,0.75,U.S.A.,3,Forastero (Nacional),PERU,NO,YES
Ritual,Sambirano,891,2012,0.75,U.S.A.,4,Trinitario,MADAGASCAR,NO,NO
Ritual,"Camino Verde P., 2012, Balao, Guayas",967,2012,0.75,U.S.A.,3.25,Nacional (Arriba),ECUADOR,NO,YES
Ritual,Gran Couva,979,2012,0.75,U.S.A.,3.5,Trinitario,TRINIDAD,NO,NO
Ritual,Costa Rica,745,2011,0.75,U.S.A.,3.5,NA,COSTA RICA,NO,NO
Roasting Masters,"La Dorado, light roast",1844,2016,0.7,SOUTH KOREA,3.25,NA,COSTA RICA,NO,NO
Roasting Masters,"Tapanti, light roast",1844,2016,0.7,SOUTH KOREA,3.25,NA,COSTA RICA,NO,NO
Roasting Masters,Maleku,1844,2016,0.7,SOUTH KOREA,3.25,NA,COSTA RICA,NO,NO
Robert (aka Chocolaterie Robert),Madagascar,1061,2013,0.75,MADAGASCAR,3.25,Trinitario,MADAGASCAR,NO,NO
Robert (aka Chocolaterie Robert),Madagascar w/ nibs,1061,2013,0.68,MADAGASCAR,3.25,Trinitario,MADAGASCAR,NO,NO
Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",923,2012,0.66,U.K.,3.5,Trinitario,GRENADA,NO,NO
Rogue,"La Masica, Batch 1, FHIA Research Center",1748,2016,0.75,U.S.A.,3.75,NA,HONDURAS,NO,NO
Rogue,"Caranero, Choc. Garage Exclusive",1446,2015,0.7,U.S.A.,3.75,NA,VENEZUELA,NO,YES
Rogue,"Tranquilidad, Batch 1",1566,2015,0.75,U.S.A.,3.25,NA,BOLIVIA,NO,YES
Rogue,Porcelana,1209,2014,0.8,U.S.A.,3.75,Criollo,VENEZUELA,NO,YES
Rogue,"Akessons Estate, Sambirano, 2013",1038,2013,0.7,U.S.A.,3.5,Trinitario,MADAGASCAR,NO,NO
Rogue,"Hispaniola, 2013",1081,2013,0.7,U.S.A.,3.5,NA,DOMINICAN REPUBLIC,NO,NO
Rogue,"Silvestre, Batch 7, 2013",1081,2013,0.75,U.S.A.,4,NA,BOLIVIA,NO,YES
Rogue,"Bachelor's Hall E., St. Thomas Parish",1193,2013,0.75,U.S.A.,3.75,Trinitario,JAMAICA,NO,NO
Rogue,"Camino Verde P., Balao, Guayas",979,2012,0.75,U.S.A.,3.75,Nacional (Arriba),ECUADOR,NO,YES
Rogue,"Silvestre, Batch 1, 2011",793,2011,0.75,U.S.A.,3,Criollo,BOLIVIA,NO,YES
Rogue,Piura,565,2010,0.75,U.S.A.,3.75,NA,PERU,NO,YES
Rogue,Rio Caribe,327,2009,0.7,U.S.A.,3.5,Trinitario,VENEZUELA,NO,YES
Rogue,"Hispaniola, 2008",213,2008,0.7,U.S.A.,2.75,NA,DOMINICAN REPUBLIC,NO,NO
Rogue,Jamaica,213,2008,0.7,U.S.A.,2.75,Trinitario,JAMAICA,NO,NO
Rogue,"Sambirano, 2008",213,2008,0.7,U.S.A.,2.75,Trinitario,MADAGASCAR,NO,NO
Rogue,Trinidad,213,2008,0.7,U.S.A.,3,Trinitario,TRINIDAD,NO,NO
Rozsavolgyi,Sur del Lago,809,2012,0.84,HUNGARY,2.5,NA,VENEZUELA,NO,YES
Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,0.76,HUNGARY,2.25,Trinitario,VENEZUELA,NO,YES
Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,0.72,HUNGARY,2.5,Trinitario,MADAGASCAR,NO,NO
Rozsavolgyi,Carenero Superior,713,2011,0.73,HUNGARY,3.5,Criollo,VENEZUELA,NO,YES
Rozsavolgyi,Porcelana,717,2011,0.71,HUNGARY,2.5,NA,VENEZUELA,NO,YES
Rozsavolgyi,"Aragua, Trincheras",717,2011,0.7,HUNGARY,3.5,NA,VENEZUELA,NO,YES
Rozsavolgyi,Principe,765,2011,0.77,HUNGARY,2.75,Forastero,PRINCIPE,NO,NO
S.A.I.D.,Malgascio,607,2010,0.64,ITALY,3.5,Trinitario,MADAGASCAR,NO,NO
S.A.I.D.,100 percent,615,2010,1,ITALY,1.5,NA, ,NO,NO
S.A.I.D.,Samana,615,2010,0.7,ITALY,3,NA,DOMINICAN REPUBLIC,NO,NO
S.A.I.D.,Arawak,615,2010,0.72,ITALY,3.5,NA,CARRIBEAN,NO,NO
S.A.I.D.,Latino,615,2010,0.72,ITALY,3.5,NA, ,NO,NO
Sacred,Midnight,813,2012,0.83,U.S.A.,2.75,NA,CENTRAL AND S. AMERICA,NO,NO
Sacred,Twilight,813,2012,0.69,U.S.A.,3.25,NA,CENTRAL AND S. AMERICA,NO,NO
Salgado,Bahia Superior,288,2008,0.7,ARGENTINA,3.5,Forastero,BRAZIL,YES,YES
Salgado,Esmeraldas,288,2008,0.7,ARGENTINA,3.5,Forastero (Nacional),ECUADOR,YES,YES
Salgado,Carenero Superior,288,2008,0.7,ARGENTINA,3.5,Trinitario,VENEZUELA,YES,YES
Salgado,Rio Arriba,292,2008,0.7,ARGENTINA,3.5,Forastero (Arriba) ASSS,ECUADOR,YES,YES
Santander (Compania Nacional),Colombian 2008,404,2009,0.75,COLOMBIA,2.75,Forastero (Nacional),COLOMBIA,YES,YES
Santander (Compania Nacional),Colombian w/ nibs,414,2009,0.7,COLOMBIA,3,Forastero (Nacional),COLOMBIA,YES,YES
Santander (Compania Nacional),Colombian Semi Dark,32,2006,0.53,COLOMBIA,2,Forastero (Nacional),COLOMBIA,YES,YES
Santander (Compania Nacional),Colombian,32,2006,0.65,COLOMBIA,3,Forastero (Nacional),COLOMBIA,YES,YES
Santander (Compania Nacional),Colombian Dark,32,2006,0.7,COLOMBIA,4,Forastero (Nacional),COLOMBIA,YES,YES
Santome,Sao Tome,761,2011,0.7,FRANCE,2.75,Forastero,SAO TOME,NO,NO
Scharffen Berger,San Juan de Cheni,959,2012,0.78,U.S.A.,4,NA,PERU,NO,YES
Scharffen Berger,Markham Valley,781,2011,0.68,U.S.A.,3.75,NA,PAPUA NEW GUINEA,NO,NO
Scharffen Berger,Camahogne,464,2010,0.68,U.S.A.,3.5,Trinitario,GRENADA,NO,NO
Scharffen Berger,Amina,464,2010,0.65,U.S.A.,3.75,"Trinitario, Criollo",MADAGASCAR,NO,NO
Scharffen Berger,Tome Acu,336,2009,0.68,U.S.A.,3.75,NA,BRAZIL,NO,YES
Scharffen Berger,Asante,336,2009,0.65,U.S.A.,4,Forastero,GHANA,NO,NO
Scharffen Berger,Ben Tre,445,2009,0.72,U.S.A.,3.75,Trinitario,VIETNAM,NO,NO
Scharffen Berger,Finisterra,227,2008,0.72,U.S.A.,3,Blend,"VEN., TRINIDAD, MAD.",NO,NO
Scharffen Berger,Las Islas,117,2007,0.72,U.S.A.,3,Blend,CARRIBEAN(DR/JAM/TRI),NO,NO
Scharffen Berger,Nibby,135,2007,0.62,U.S.A.,3,NA, ,NO,NO
Scharffen Berger,Cuyagua,135,2007,0.75,U.S.A.,3.75,NA,VENEZUELA,NO,YES
Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188,2007,0.75,U.S.A.,3,Blend,CARRIBEAN,NO,NO
Scharffen Berger,Extra Dark,15,2006,0.82,U.S.A.,2,NA, ,NO,NO
Scharffen Berger,Bittersweet,15,2006,0.7,U.S.A.,3.5,Blend, ,NO,NO
Scharffen Berger,Kumasi Sambirano,40,2006,0.68,U.S.A.,2,Blend,GHANA & MADAGASCAR,NO,NO
Scharffen Berger,Jamaica a l'ancienne,56,2006,0.7,U.S.A.,2,Trinitario,JAMAICA,NO,NO
Scharffen Berger,Semisweet,56,2006,0.62,U.S.A.,3,Blend, ,NO,NO
Seaforth,Dominican Republic,1658,2015,0.7,U.K.,2.75,NA,DOMINCAN REPUBLIC,NO,NO
Seaforth,Grenada,1658,2015,0.7,U.K.,2.75,NA,GRENADA,NO,NO
Shark Mountain,Jamaica,1450,2015,0.72,U.S.A.,3.25,Trinitario,JAMAICA,NO,NO
Shark Mountain,Papua New Guinea,1450,2015,0.73,U.S.A.,3.5,Forastero,PAPUA NEW GUINEA,NO,NO
Shark Mountain,Cuyagua,1466,2015,0.77,U.S.A.,2.75,Criollo,VENEZUELA,NO,YES
Shark Mountain,ROIG,1466,2015,0.74,U.S.A.,3.5,"Criollo, Trinitario",DOMINICAN REPUBLIC,NO,NO
Shark Mountain,Ecuador,1335,2014,0.75,U.S.A.,3,Trinitario,ECUADOR,NO,YES
Shark Mountain,"Belize, 2013",1335,2014,0.72,U.S.A.,3.25,"Criollo, Trinitario",BELIZE,NO,NO
Shark's,Hilo,713,2011,0.73,U.S.A.,2,NA,HAWAII,NO,NO
Shark's,"Hilo, w/ added cocoa butter",721,2011,0.73,U.S.A.,2.5,NA,HAWAII,NO,NO
Shattel,Tingo Maria,1884,2016,0.7,PERU,3.25,NA,PERU,YES,YES
Shattell,Porcelana,757,2011,0.75,PERU,3.5,Criollo,PERU,YES,YES
Sibu,Oro,1586,2015,0.82,COSTA RICA,3.25,NA,COSTA RICA,NO,NO
Sibu,Oscuro,1586,2015,0.7,COSTA RICA,3.5,NA,COSTA RICA,NO,NO
Sibu Sura,Peru,911,2012,0.7,U.S.A.,2.5,NA,PERU,NO,YES
Silvio Bessone,Maya Belize,717,2011,0.67,ITALY,3,Criollo,BELIZE,NO,NO
Silvio Bessone,"Trintade, Sao Tome",725,2011,0.65,ITALY,3.25,Forastero,SAO TOME,NO,NO
Silvio Bessone,"Bahia, Scavina",729,2011,0.6,ITALY,3.25,Trinitario,BRAZIL,NO,YES
Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,0.68,ITALY,3,"Criollo, Trinitario",COLOMBIA,NO,YES
Sirene,Wild Bolivia,1788,2016,0.73,CANADA,3.5,NA,BOLIVIA,NO,YES
Sirene,Kokoa Kamili Coop,1856,2016,0.73,CANADA,3.5,NA,TANZANIA,NO,NO
Sirene,"Esmeraldas, Salazar Farm",1860,2016,0.73,CANADA,3.75,NA,ECUADOR,NO,YES
Sirene,"Somia Plantation, 2012",1502,2015,1,CANADA,3,Trinitario,MADAGASCAR,NO,NO
Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,1,CANADA,3,NA,ECUADOR,NO,YES
Sirene,Lachua w/ cane sugar,1614,2015,0.73,CANADA,3,NA,GUATEMALA,NO,NO
Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,0.73,CANADA,3.25,NA,GUATEMALA,NO,NO
Sirene,Pisa,1650,2015,0.73,CANADA,3.25,NA,HAITI,NO,NO
Sirene,"Somia Plantation, 2012",1339,2014,0.67,CANADA,3.75,Trinitario,MADAGASCAR,NO,NO
Sirene,"Somia Plantation, 2012",1339,2014,0.73,CANADA,3.75,Trinitario,MADAGASCAR,NO,NO
Sirene,"Camino Verde P., Balao, Guayas",1343,2014,0.73,CANADA,3.75,NA,ECUADOR,NO,YES
Sjolinds,Ghana,1454,2015,0.7,U.S.A.,2.75,Forastero,GHANA,NO,NO
Sjolinds,Nicaragua,1462,2015,0.72,U.S.A.,3,NA,NICARAGUA,NO,NO
"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,0.7,AUSTRALIA,3.5,NA,DOMINICAN REPUBLIC,NO,NO
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,0.7,AUSTRALIA,3.75,Criollo,VENEZUELA,NO,YES
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,0.7,AUSTRALIA,4,Criollo,ECUADOR,NO,YES
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,0.7,AUSTRALIA,3.75,NA,BELIZE,NO,NO
"Smooth Chocolator, The",Tien Giang,1864,2016,0.7,AUSTRALIA,3,Trinitario,VIETNAM,NO,NO
"Smooth Chocolator, The",Australia,1864,2016,0.67,AUSTRALIA,3.75,NA,AUSTRALIA,NO,NO
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,0.7,AUSTRALIA,3.25,NA,GUATEMALA,NO,NO
"Smooth Chocolator, The",Akesson's Estate,1618,2015,0.65,AUSTRALIA,3.25,Trinitario,MADAGASCAR,NO,NO
"Smooth Chocolator, The",Akesson's Estate,1622,2015,0.7,AUSTRALIA,3.5,Trinitario,MADAGASCAR,NO,NO
